BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,KINGSBRIDGE/JEROME PARK,01 ONE FAMILY DWELLINGS,1,5767,92,,A5,3634 TIBBET AVENUE,,10463,1,0,1,"2,000","1,750",1940,1,A5,0,2024-10-18
2,KINGSBRIDGE/JEROME PARK,01 ONE FAMILY DWELLINGS,1,5770,66,,A1,3628 GREYSTONE AVE,,10463,1,0,1,"1,625","1,536",1901,1,A1,"900,000",2024-06-18
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3246,73,,B1,3870 SEDGWICK AVENUE,,10463,2,0,2,"10,261","1,588",1899,1,B1,0,2024-09-03
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3249,124,,B1,2750 WEBB AVENUE,,10468,2,0,2,"5,000","2,688",1935,1,B1,0,2024-03-27
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3249,126,,B1,2764 WEBB AVENUE,,10468,2,0,2,"5,000","4,640",1935,1,B1,"1,500,000",2024-01-25
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3249,212,,B1,2805 WEBB AVE,,10468,2,0,2,"5,525","3,096",1935,1,B1,0,2024-02-01
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3250,54,,B1,125 WEST 197TH STREET,,10468,2,0,2,"2,500","2,838",1920,1,B1,"1,185,000",2024-10-03
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3253,45,,B1,2748 KINGSBRIDGE TERRACE,,10463,2,0,2,"3,750","3,089",1901,1,B1,"1,060,000",2024-09-06
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,58,,B1,2810 HEATH AVENUE,,10463,2,0,2,"3,675","3,591",1930,1,B1,0,2024-03-10
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,113,,B1,2737A KINGSBRIDGE TERRACE,,10463,2,0,2,"1,916","3,544",2004,1,B1,"966,000",2024-09-25
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,126,,B9,2878 HEATH AVENUE,,10463,2,0,2,"2,015","2,360",1930,1,B9,0,2024-03-12
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,135,,B9,2898 HEATH AVENUE,,10463,2,0,2,"2,075","2,360",1930,1,B9,0,2024-05-07
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,141,,B2,2916 HEATH AVENUE,,10463,2,0,2,"2,519","2,621",1920,1,B2,"1,100,000",2024-10-01
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3256,197,,B1,3019 KINGSBRIDGE TERRACE,,10463,2,0,2,"1,915","2,230",1920,1,B1,"775,000",2024-05-23
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3257,19,,B2,3066 HEATH AVENUE,,10463,2,0,2,"1,550","2,331",1899,1,B2,"799,000",2024-02-20
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3257,30,,B2,3088 HEATH AVENUE,,10463,2,0,2,"1,483","1,144",1899,1,B2,"585,000",2024-11-12
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3257,86,,B2,150 SHRADY PLACE,,10463,2,0,2,"2,185","1,877",1901,1,B2,0,2024-09-23
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3257,89,,B2,3127 KINGSBRIDGE TERRACE,,10463,2,0,2,"2,366","1,505",1920,1,B2,0,2024-10-31
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3259,33,,B1,2847 HEATH AVENUE,,10463,2,0,2,"2,891","3,253",1935,1,B1,0,2024-02-14
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3259,49,,B1,2811 HEATH,,10463,2,0,2,"3,101","2,882",1935,1,B1,"1,050,000",2024-01-09
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3260,4,,B1,2871 HEATH AVENUE,,10463,2,0,2,"2,519","2,541",1935,1,B1,"810,000",2024-01-15
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3260,42,,B1,2889 HEATH AVENUE,,10463,2,0,2,"2,510","3,960",1935,1,B1,0,2024-05-07
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3263,111,,B1,3841 ORLOFF AVENUE,,10463,2,0,2,"2,862","2,160",1960,1,B1,"970,000",2024-06-06
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3263,167,,B1,3826 ORLOFF AVE,,10463,2,0,2,"1,575","1,620",1930,1,B1,"750,000",2024-09-11
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3263,322,,B1,3809 SEDGWICK AVENUE,,10463,2,0,2,"3,625","3,328",1970,1,B1,0,2024-04-22
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3271,37,,B1,144 VAN CORTLANDT PARK SOUTH,,10463,2,0,2,"1,903","2,550",1940,1,B1,0,2024-03-14
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5711,42,,B3,3025 CORLEAR AVENUE,,10463,2,0,2,"2,500","1,264",1901,1,B3,0,2024-02-12
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5713,119,,B3,3121 CORLEAR AVENUE,,10463,2,0,2,"1,742","1,171",1920,1,B3,"790,000",2024-06-11
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5756,221,,B3,3226 CORLEAR AVENUE,,10463,2,0,2,"3,514","2,146",1920,1,B3,"1,110,000",2024-09-23
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5762,489,,B1,288 WEST 236 STREET,,10463,2,0,2,"2,117","3,150",1965,1,B1,"985,000",2024-06-07
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5762,495,,B1,3451 CORLEAR AVENUE,,10463,2,0,2,"2,500","1,789",1948,1,B1,"890,500",2024-11-27
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5766,743,,B1,3624 CORLEAR AVENUE,,10463,2,0,2,"2,500","1,870",1952,1,B1,0,2024-05-31
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5767,812,,B1,3635 CORLEAR AVENUE,,10463,2,0,2,"2,800","1,710",1960,1,B1,"920,000",2024-09-09
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5769,129,,B2,3656 WALDO AVENUE,,10463,2,0,2,"4,000","2,376",1932,1,B2,"875,000",2024-11-22
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5769,171,,B3,3603 IRWIN AVENUE,,10463,2,0,2,"4,000","2,079",1930,1,B3,0,2024-06-10
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5778,860,,B1,1 DASH PLACE,,10463,2,0,2,"5,025","2,400",1915,1,B1,0,2024-09-26
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5783,363,,B1,3247 RIVERDALE AVENUE,,10463,2,0,2,"1,886","2,951",2002,1,B1,"1,200,000",2024-04-10
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,5783,364,,B1,3243 RIVERDALE AVENUE,,10463,2,0,2,"2,553","2,951",2002,1,B1,"1,200,000",2024-04-10
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3249,36,,C0,2765 RESERVOIR AVENUE,,10468,3,0,3,"3,150","2,814",1940,1,C0,"999,999",2024-04-04
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3249,107,,C0,2773 UNIVERSITY AVENUE,,10468,3,0,3,"2,500","4,536",1930,1,C0,"1,150,000",2024-08-01
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3252,173,,C0,3965 SAXON AVENUE,,10463,3,0,3,"4,363","4,496",1920,1,C0,"1,250,000",2024-08-14
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3253,135,,C0,2856 KINGSBRIDGE TERRACE,,10463,3,0,3,"3,000","4,575",1920,1,C0,"1,150,000",2024-10-10
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3257,86,,B2,150 SHRADY PLACE,,10463,2,0,2,"2,185","1,877",1901,1,C0,0,2024-02-07
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3260,21,,C0,2882 BAILEY AVENUE,,10463,3,0,3,"2,510","2,520",1901,1,C0,"1,220,000",2024-09-10
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3260,24,,C0,2890 BAILEY AVE,,10463,3,0,3,"2,510","2,472",1901,1,C0,"1,050,000",2024-07-03
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3263,37,,C0,3848 BAILEY AVE,,10463,3,0,3,"3,134","1,440",1930,1,C0,"1,050,000",2024-12-19
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,3271,226,,C0,3809 REVIEW PLACE,,10463,3,0,3,"2,100","3,202",1975,1,C0,0,2024-11-22
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,5757,289,,C0,3243 CORLEAR AVENUE,,10463,3,0,3,"2,500","3,350",1925,1,C0,"860,000",2024-07-16
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,5757,290,,C0,3241 CORLEAR AVENUE,,10463,3,0,3,"2,500","3,350",1925,1,C0,0,2024-10-30
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,5784,334,,C0,3254 CAMBRIDGE AVENUE,,10463,3,0,3,"2,034","2,700",1925,1,C0,"999,000",2024-07-18
2,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY DWELLINGS,1,5784,335,,C0,3258 CAMBRIDGE AVENUE,,10463,3,0,3,"1,725","2,700",1925,1,C0,"1,600,000",2024-07-18
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,3253,85,,V0,N/A KINGSBRIDGE TERRACE,,10463,0,0,0,"3,125",0,,1,V0,"2,700,000",2024-04-29
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,3253,86,,V0,2758 KINGSBRIDGE TERRACE,,10463,0,0,0,"9,885",0,,1,V0,"2,700,000",2024-04-29
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,3263,195,,V0,3904 ORLOFF AVENUE,,10463,0,0,0,"2,417",0,,1,V0,0,2024-10-21
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,3263,256,,V0,3876 CANNON PLACE,,10463,0,0,0,"2,730",0,,1,V0,"999,000",2024-07-31
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,3271,150,,V0,171 WEST 239TH STREET,,10463,0,0,0,"56,048",0,,1,V0,"6,412,620",2024-12-18
2,KINGSBRIDGE/JEROME PARK,05 TAX CLASS 1 VACANT LAND,1B,5703,206,,V0,3029 GODWIN TERRACE,,10463,0,0,0,"9,189",0,2024,1,V0,"2,440,000",2024-03-29
2,KINGSBRIDGE/JEROME PARK,07 RENTALS - WALKUP APARTMENTS,2,3248,116,,C1,130 WEST 195 STREET,,10468,32,0,32,"5,000","24,250",1924,2,C1,0,2024-02-01
2,KINGSBRIDGE/JEROME PARK,07 RENTALS - WALKUP APARTMENTS,2A,3249,128,,C3,2768 WEBB AVENUE,,10468,4,0,4,"5,000","3,480",1925,2,C3,"1,500,000",2024-01-25
2,KINGSBRIDGE/JEROME PARK,07 RENTALS - WALKUP APARTMENTS,2,3249,141,,C1,2798 WEBB AVENUE,,10468,17,0,17,"5,408","9,323",2023,2,C1,0,2024-07-16
2,KINGSBRIDGE/JEROME PARK,07 RENTALS - WALKUP APARTMENTS,2A,3249,209,,C3,2809 WEBB AVENUE,,10468,4,0,4,"3,500","3,294",1935,2,C3,0,2024-11-12
2,KINGSBRIDGE/JEROME PARK,08 RENTALS - ELEVATOR APARTMENTS,2,3263,292,,D7,3871 SEDGWICK AVENUE,,10463,70,4,74,"23,070","88,056",1926,2,D7,"3,396,799",2024-12-19
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGEWICK AVENUE, 13C",,10463,,,,,,1955,2,D4,"155,000",2024-05-10
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGWICK AVE, 13F",,10463,,,,,,1955,2,D4,"270,000",2024-03-13
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGWICK AVENUE, 12B",,10463,,,,,,1955,2,D4,"315,000",2024-09-19
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGWICK AVENUE, 4B",,10463,,,,,,1955,2,D4,"280,000",2024-05-08
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGWICK AVENUE, 7B",,10463,,,,,,1955,2,D4,"255,000",2024-05-07
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3246,56,,D4,"3850 SEDGWICK AVENUE, 8G",,10463,,,,,,1955,2,D4,"287,000",2024-09-03
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3250,40,,D4,"2835 WEBB AVENUE, 9G",,10468,,,,,,1959,2,D4,"120,000",2024-01-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3252,268,,D4,"91 VAN CORTLANDT AVENUE WEST, 3A",,10468,,,,,,1963,2,D4,"227,000",2024-08-26
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3252,268,,D4,"91 VAN CORTLANDT AVENUE WEST, 7B",,10468,,,,,,1963,2,D4,"220,000",2024-02-14
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3252,268,,D4,"91 VAN CORTLANDT AVENUE WEST, 7E",,10468,,,,,,1963,2,D4,"378,000",2024-02-27
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3252,268,,D4,"91 VAN CORTLANDT AVENUE WEST, 7G",,10468,,,,,,1963,2,D4,"285,000",2024-10-15
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3253,221,,D4,"3065 SEDGEWICK AVENUE, 3E",,10468,,,,,,1960,2,D4,"175,000",2024-11-21
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3253,221,,D4,"3065 SEDGWICK AVE, 4D",,10468,,,,,,1960,2,D4,"219,000",2024-11-08
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVE, 6V",,10463,,,,,,1963,2,D4,"100,000",2024-08-08
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVENUE, 2K",,10463,,,,,,1963,2,D4,"150,000",2024-07-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVENUE, 4S",,10463,,,,,,1963,2,D4,"170,000",2024-11-21
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVENUE, 4V",,10463,,,,,,1963,2,D4,"135,000",2024-05-09
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVENUE, 5U",,10463,,,,,,1963,2,D4,"197,000",2024-05-30
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3255,65,,D4,"3363 SEDGWICK AVENUE, 6E",,10463,,,,,,1963,2,D4,"340,000",2024-11-07
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3258,13,,D4,"3311 GILES PLACE, 1G",,10463,,,,,,1962,2,D4,"137,500",2024-04-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3258,13,,D4,"3311 GILES PLACE, 7B",,10463,,,,,,1962,2,D4,0,2024-04-11
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3260,5,,D4,"2860 BAILEY AVENUE, 6A",,10463,,,,,,1955,2,D4,"180,000",2024-04-17
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3260,5,,D4,"2860 BAILEY AVENUE, 6B",,10463,,,,,,1955,2,D4,0,2024-06-13
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,67,,D4,"3915 ORLOFF AVENUE, 12F",,10463,,,,,,1957,2,D4,100,2024-02-27
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,67,,D4,"3915 ORLOFF AVENUE, 8A",,10463,,,,,,1957,2,D4,100,2024-01-31
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,225,,D4,"75 WEST 238 STREET, 5F",,10463,,,,,,1960,2,D4,"295,000",2024-03-05
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,225,,D4,"75 WEST 238 STREET, 6D",,10463,,,,,,1960,2,D4,"220,000",2024-09-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,225,,D4,"75 WEST 238TH STREET, 2D",,10463,,,,,,1960,2,D4,0,2024-12-06
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3263,225,,D4,"75 WEST 238TH, 1D",,10463,,,,,,1960,2,D4,"115,000",2024-09-25
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3267,60,,D4,"3119 BAILEY AVENUE, 1H",,10463,,,,,,1961,2,D4,"164,000",2024-12-11
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK S, 6K",,10463,,,,,,1956,2,D4,"245,000",2024-10-30
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 1C",,10463,,,,,,1956,2,D4,"350,000",2024-05-23
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 2F",,10463,,,,,,1956,2,D4,0,2024-06-26
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 5J",,10463,,,,,,1956,2,D4,"271,000",2024-11-18
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 6A",,10463,,,,,,1956,2,D4,0,2024-12-16
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 6B",,10463,,,,,,1956,2,D4,"285,500",2024-09-19
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,3271,210,,D4,"180 VAN CORTLANDT PARK SOUTH, 6E",,10463,,,,,,1956,2,D4,"369,000",2024-07-11
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5713,107,,D4,"290 WEST 232 STREET, 11C",,10463,,,,,,1966,2,D4,"338,000",2024-02-01
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5713,107,,D4,"290 WEST 232ND STREET, 15C",,10463,,,,,,1966,2,D4,0,2024-04-02
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5713,107,,D4,"290 WEST 232ND STREET, 16D",,10463,,,,,,1966,2,D4,"305,000",2024-01-11
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5713,107,,D4,"290 WEST 232ND STREET, 18A",,10463,,,,,,1966,2,D4,0,2024-12-10
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"31-25 TIBBETT AVENUE, 8H",,10463,,,,,,1961,2,D4,0,2024-07-11
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3125 TIBBETT AVE, 6D",,10463,,,,,,1961,2,D4,"425,000",2024-10-23
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3125 TIBBETT AVE, 9D",,10463,,,,,,1961,2,D4,0,2024-01-08
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3125 TIBBETT AVENUE, 4D",,10463,,,,,,1961,2,D4,"410,000",2024-06-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3130 IRWIN AVE, 2G",,10463,,,,,,1961,2,D4,"219,000",2024-01-15
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3130 IRWIN AVE, 9C",,10463,,,,,,1961,2,D4,"400,000",2024-06-20
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3130 IRWIN AVENUE, 4B",,10463,,,,,,1961,2,D4,0,2024-02-22
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5714,164,,D4,"3130 IRWIN AVENUE, 4F",,10463,,,,,,1961,2,D4,"340,000",2024-11-04
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5759,364,,D4,"3240 RIVERDALE AVENUE, 2L",,10463,,,,,,1970,2,D4,"1,000",2024-02-22
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5759,364,,D4,"3240 RIVERDALE AVENUE, 4B",,10463,,,,,,1970,2,D4,"210,000",2024-05-15
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5764,642,,D4,"3475 GREYSTONE AVENUE, 4C",,10463,,,,,,1957,2,D4,"190,000",2024-04-24
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5764,642,,D4,"3475 GREYSTONE AVENUE, 6H",,10463,,,,,,1957,2,D4,"205,000",2024-01-25
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5770,69,,D4,"3636 GREYSTONE, 5D",,10463,,,,,,1940,2,D4,"228,000",2024-04-02
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5778,879,,D4,"3875 WALDO AVENUE, 10M",,10463,,,,,,1931,2,D4,"210,000",2024-08-05
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5778,879,,D4,"3875 WALDO AVENUE, 5E",,10463,,,,,,1931,2,D4,"339,000",2024-10-29
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5778,879,,D4,"3875 WALDO AVENUE, 8N",,10463,,,,,,1931,2,D4,"195,000",2024-01-19
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5778,879,,D4,"3875 WALDO AVENUE, 8T",,10463,,,,,,1931,2,D4,"590,000",2024-10-29
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5783,300,,D4,"511 WEST 232 ST, W65",,10463,,,,,,1937,2,D4,"200,000",2024-11-05
2,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,2,5783,300,,D4,"511 WEST 232ND STREET, E-55",,10463,,,,,,1937,2,D4,"292,500",2024-07-31
2,KINGSBRIDGE/JEROME PARK,12 CONDOS - WALKUP APARTMENTS,2,3249,1012,,R2,"2792 SEDGWICK AVENUE, 1A",1A,10468,1,,1,,,2006,2,R2,"290,000",2024-01-05
2,KINGSBRIDGE/JEROME PARK,13 CONDOS - ELEVATOR APARTMENTS,2,5764,1017,,R4,"460 WEST 236 STREET, 5B",5B,10463,1,,1,,,2005,2,R4,0,2024-05-19
2,KINGSBRIDGE/JEROME PARK,13 CONDOS - ELEVATOR APARTMENTS,2,5764,1025,,R4,"460 WEST 236 STREET, 7B",7B,10463,1,,1,,,2005,2,R4,"770,000",2024-09-06
2,KINGSBRIDGE/JEROME PARK,13 CONDOS - ELEVATOR APARTMENTS,2,5764,1053,,R4,"3585 GREYSTONE AVENUE, 5B",5B,10463,1,,1,,,2005,2,R4,"449,000",2024-07-16
2,KINGSBRIDGE/JEROME PARK,13 CONDOS - ELEVATOR APARTMENTS,2,5777,1007,,R4,"3816 WALDO AVENUE, 3B",3B,10463,1,,1,,,2004,2,R4,"633,000",2024-05-31
2,KINGSBRIDGE/JEROME PARK,22 STORE BUILDINGS,4,3266,112,,K1,152 WEST 231 STREET,,10463,0,2,2,"4,025","2,699",1931,4,K1,"4,700,000",2024-10-02
2,KINGSBRIDGE/JEROME PARK,22 STORE BUILDINGS,4,3266,124,,K1,3071 BAILEY AVENUE,,10463,0,6,6,"6,750","6,720",1920,4,K1,"4,700,000",2024-10-02
2,KINGSBRIDGE/JEROME PARK,22 STORE BUILDINGS,4,5701,120,,V1,212 WEST 231 STREET,,10463,0,0,0,"8,000",0,1934,4,K1,"2,950,000",2024-08-29
2,KINGSBRIDGE/JEROME PARK,22 STORE BUILDINGS,4,5701,135,,K2,5537-5545 BROADWAY,,10463,0,4,4,"17,500","21,290",1953,4,K2,0,2024-01-17
2,KINGSBRIDGE/JEROME PARK,29 COMMERCIAL GARAGES,4,3266,85,,G4,3031 BAILEY AVENUE,,10463,0,1,1,"4,756","1,233",1962,4,G4,"291,306",2024-09-11
2,KINGSBRIDGE/JEROME PARK,30 WAREHOUSES,4,3262,39,,E1,3474 BAILEY AVENUE,,10463,0,1,1,"2,317","4,574",1980,4,E1,"1,150,000",2024-06-21
